ProlificID,Native,Otherlangs,Taskdesc,experiment,trial,trans,rating,rt,form,identifier
6148e121f8010d615a43ee26,English,NA,listening to Japanese words and stating if they felt relevant to their meaning,3,32,HARD,2,1689,katai,katai_HARD
6148e121f8010d615a43ee26,English,NA,listening to Japanese words and stating if they felt relevant to their meaning,3,33,BOUNCING,5,2609,pyoNpyoN,pyoNpyoN_BOUNCING
6148e121f8010d615a43ee26,English,NA,listening to Japanese words and stating if they felt relevant to their meaning,3,34,WHISPERING,2,1815,hisohiso,hisohiso_WHISPERING
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,1,FLUFFY,2,6028,fuwafuwa,fuwafuwa_FLUFFY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,2,WOBBLING,6,1849,yoroyoro,yoroyoro_WOBBLING
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,3,REFRESHED,1,1658,saQpari,saQpari_CLEAR
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,4,POUNDING (E.G. HEADACHE),5,3009,gaNgaN,gaNgaN_POUNDING (e.g. headache)
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,5,BRAZEN,1,3450,zuuzuusyii,zuuzuusyii_RUDE
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,6,BRAZEN,2,1650,atsukamasyii,atsukamasyii_RUDE
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,7,"BURNING (PAIN, E.G. IN EYES)",3,4855,syibasyiba,"syibasyiba_STINGING (pain, e.g. in eyes)"
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,8,SOGGY,5,1677,syitosyito,syitosyito_WET
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,9,"BURNING (PAIN, E.G. IN EYES)",3,4057,syobosyobo,"syobosyobo_STINGING (pain, e.g. in eyes)"
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,10,TIRED,2,1769,guNnari,guNnari_EXHAUSTED
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,11,PRICKLING,5,1873,tyikatyika,tyikatyika_PRICKLING
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,12,WARM,4,2173,nukui,nukui_WARM
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,13,HARD,5,4179,katyikatyi,katyikatyi_HARD
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,14,HUMID,2,2868,zyitozyito,zyitozyito_HUMID
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,15,SWEET,3,2188,amai,amai_SWEET
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,16,FUZZY,5,1734,moyamoya,moyamoya_FUZZY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,17,CLEAR,2,5460,suQkiri,suQkiri_CLEAR
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,18,SLY,3,2344,zurui,zurui_CUNNING
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,19,"BURNING (PAIN, E.G. IN EYES)",3,10145,zyikazyika,"zyikazyika_STINGING (pain, e.g. in eyes)"
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,20,FLAT,2,3890,tairana,tairana_FLAT
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,21,TATTY,1,1798,biNboQtarasyii,biNboQtarasyii_SCRUFFY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,22,STARVING,2,1606,himozyii,himozyii_HUNGRY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,23,RAP (AT THE DOOR),4,2942,hadagu,hadagu_RAP (at the door)
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,24,RAGGEDY,2,2341,misuborasyii,misuborasyii_SCRUFFY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,25,WATERY (TASTE),2,1954,amai,amai_BLAND (taste)
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,26,TIDY,4,2322,utsukusyi,utsukusyi_CLEAN
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,27,SNEAKY,3,2685,herakoi,herakoi_CUNNING
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,28,LIVELY,5,2009,syakiQ,syakiQ_LIVELY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,29,NOISY,3,2671,sekarasyika,sekarasyika_LOUD
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,30,DRY,3,4523,hiru,hiru_DRY
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,31,MUGGY,4,4796,ikiru,ikiru_HUMID
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,32,HARD,5,1852,katai,katai_HARD
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,33,BOUNCING,6,2261,pyoNpyoN,pyoNpyoN_BOUNCING
5f8b3e21f8638825023495db,English,NA,whether words sounded like their meaning,3,34,WHISPERING,5,1856,hisohiso,hisohiso_WHISPERING
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,1,FLUFFY,4,6862,fuwafuwa,fuwafuwa_FLUFFY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,2,WOBBLING,3,2522,yoroyoro,yoroyoro_WOBBLING
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,3,CLEAR,0,1657,saQpari,saQpari_CLEAR
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,4,THROBBING (E.G. HEADACHE),3,1277,gaNgaN,gaNgaN_POUNDING (e.g. headache)
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,5,ARROGANT,1,1297,zuuzuusyii,zuuzuusyii_RUDE
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,6,BRAZEN,0,1237,atsukamasyii,atsukamasyii_RUDE
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,7,"STINGING (PAIN, E.G. IN EYES)",2,1177,syibasyiba,"syibasyiba_STINGING (pain, e.g. in eyes)"
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,8,DAMP,2,1005,syitosyito,syitosyito_WET
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,9,"STINGING (PAIN, E.G. IN EYES)",3,821,syobosyobo,"syobosyobo_STINGING (pain, e.g. in eyes)"
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,10,EXHAUSTED,1,1589,guNnari,guNnari_EXHAUSTED
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,11,PRICKLING,4,944,tyikatyika,tyikatyika_PRICKLING
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,12,WARM,5,2325,nukui,nukui_WARM
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,13,HARD,4,924,katyikatyi,katyikatyi_HARD
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,14,MUGGY,1,666,zyitozyito,zyitozyito_HUMID
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,15,SWEET,1,987,amai,amai_SWEET
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,16,BLURRY,2,1881,moyamoya,moyamoya_FUZZY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,17,REFRESHED,4,1117,suQkiri,suQkiri_CLEAR
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,18,SNEAKY,2,2503,zurui,zurui_CUNNING
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,19,"BURNING (PAIN, E.G. IN EYES)",2,687,zyikazyika,"zyikazyika_STINGING (pain, e.g. in eyes)"
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,20,SMOOTH,0,1674,tairana,tairana_FLAT
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,21,SCRUFFY,2,2767,biNboQtarasyii,biNboQtarasyii_SCRUFFY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,22,STARVING,4,1423,himozyii,himozyii_HUNGRY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,23,KNOCK (AT THE DOOR),0,1233,hadagu,hadagu_RAP (at the door)
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,24,SCRUFFY,1,1102,misuborasyii,misuborasyii_SCRUFFY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,25,WATERY (TASTE),1,2683,amai,amai_BLAND (taste)
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,26,TIDY,2,947,utsukusyi,utsukusyi_CLEAN
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,27,SLY,1,809,herakoi,herakoi_CUNNING
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,28,LIVELY,1,1807,syakiQ,syakiQ_LIVELY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,29,LOUD,0,628,sekarasyika,sekarasyika_LOUD
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,30,PARCHED,1,1122,hiru,hiru_DRY
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,31,HUMID,0,736,ikiru,ikiru_HUMID
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,32,HARD,3,2688,katai,katai_HARD
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,33,BOUNCING,5,788,pyoNpyoN,pyoNpyoN_BOUNCING
6005f8260fead291c70fc06e,English,NA,Seeing how much a word sounded like it's description,3,34,WHISPERING,4,1444,hisohiso,hisohiso_WHISPERING
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,1,FLUFFY,3,8900,fuwafuwa,fuwafuwa_FLUFFY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,2,WOBBLING,1,3746,yoroyoro,yoroyoro_WOBBLING
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,3,REFRESHED,1,1951,saQpari,saQpari_CLEAR
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,4,THROBBING (E.G. HEADACHE),1,1812,gaNgaN,gaNgaN_POUNDING (e.g. headache)
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,5,BRAZEN,0,988,zuuzuusyii,zuuzuusyii_RUDE
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,6,RUDE,1,1389,atsukamasyii,atsukamasyii_RUDE
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,7,"STINGING (PAIN, E.G. IN EYES)",1,3752,syibasyiba,"syibasyiba_STINGING (pain, e.g. in eyes)"
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,8,SOGGY,0,1141,syitosyito,syitosyito_WET
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,9,"STINGING (PAIN, E.G. IN EYES)",1,3710,syobosyobo,"syobosyobo_STINGING (pain, e.g. in eyes)"
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,10,TIRED,3,2856,guNnari,guNnari_EXHAUSTED
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,11,TINGLING,0,1629,tyikatyika,tyikatyika_PRICKLING
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,12,WARM,2,1448,nukui,nukui_WARM
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,13,HARD,0,1213,katyikatyi,katyikatyi_HARD
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,14,HUMID,0,1117,zyitozyito,zyitozyito_HUMID
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,15,SWEET,1,1192,amai,amai_SWEET
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,16,FUZZY,1,1904,moyamoya,moyamoya_FUZZY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,17,REFRESHED,1,1168,suQkiri,suQkiri_CLEAR
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,18,SNEAKY,1,1548,zurui,zurui_CUNNING
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,19,"BURNING (PAIN, E.G. IN EYES)",0,1301,zyikazyika,"zyikazyika_STINGING (pain, e.g. in eyes)"
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,20,FLAT,0,1096,tairana,tairana_FLAT
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,21,TATTY,0,1072,biNboQtarasyii,biNboQtarasyii_SCRUFFY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,22,HUNGRY,1,900,himozyii,himozyii_HUNGRY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,23,RAP (AT THE DOOR),1,1678,hadagu,hadagu_RAP (at the door)
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,24,RAGGEDY,0,1081,misuborasyii,misuborasyii_SCRUFFY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,25,TASTELESS,1,1744,amai,amai_BLAND (taste)
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,26,TIDY,0,1226,utsukusyi,utsukusyi_CLEAN
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,27,SLY,0,1036,herakoi,herakoi_CUNNING
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,28,LIVELY,0,1310,syakiQ,syakiQ_LIVELY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,29,NOISY,0,1846,sekarasyika,sekarasyika_LOUD
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,30,DRY,0,1247,hiru,hiru_DRY
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,31,HUMID,0,939,ikiru,ikiru_HUMID
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,32,HARD,1,841,katai,katai_HARD
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,33,HOPPING,4,1303,pyoNpyoN,pyoNpyoN_BOUNCING
5722578701ed33000838ba6d,English,None,Listening to japenese words to see if they sound like the english meaning,3,34,WHISPERING,1,1319,hisohiso,hisohiso_WHISPERING
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,1,FLUFFY,5,3860,fuwafuwa,fuwafuwa_FLUFFY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,2,WOBBLING,6,1393,yoroyoro,yoroyoro_WOBBLING
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,3,REFRESHED,1,1071,saQpari,saQpari_CLEAR
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,4,THROBBING (E.G. HEADACHE),6,1180,gaNgaN,gaNgaN_POUNDING (e.g. headache)
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,5,RUDE,2,1213,zuuzuusyii,zuuzuusyii_RUDE
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,6,ARROGANT,1,1068,atsukamasyii,atsukamasyii_RUDE
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,7,"BURNING (PAIN, E.G. IN EYES)",5,1425,syibasyiba,"syibasyiba_STINGING (pain, e.g. in eyes)"
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,8,WET,1,1206,syitosyito,syitosyito_WET
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,9,"STINGING (PAIN, E.G. IN EYES)",5,1016,syobosyobo,"syobosyobo_STINGING (pain, e.g. in eyes)"
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,10,EXHAUSTED,3,1117,guNnari,guNnari_EXHAUSTED
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,11,TINGLING,6,1516,tyikatyika,tyikatyika_PRICKLING
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,12,WARM,3,1458,nukui,nukui_WARM
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,13,HARD,4,1798,katyikatyi,katyikatyi_HARD
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,14,MUGGY,3,3179,zyitozyito,zyitozyito_HUMID
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,15,SWEET,1,1337,amai,amai_SWEET
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,16,FUZZY,5,1208,moyamoya,moyamoya_FUZZY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,17,CLEAR,1,903,suQkiri,suQkiri_CLEAR
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,18,CUNNING,4,2157,zurui,zurui_CUNNING
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,19,"BURNING (PAIN, E.G. IN EYES)",6,1351,zyikazyika,"zyikazyika_STINGING (pain, e.g. in eyes)"
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,20,SMOOTH,3,1078,tairana,tairana_FLAT
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,21,TATTY,3,1477,biNboQtarasyii,biNboQtarasyii_SCRUFFY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,22,HUNGRY,1,1101,himozyii,himozyii_HUNGRY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,23,KNOCK (AT THE DOOR),3,1282,hadagu,hadagu_RAP (at the door)
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,24,TATTY,2,1109,misuborasyii,misuborasyii_SCRUFFY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,25,TASTELESS,4,1271,amai,amai_BLAND (taste)
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,26,TIDY,3,1046,utsukusyi,utsukusyi_CLEAN
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,27,SLY,1,1041,herakoi,herakoi_CUNNING
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,28,ENERGETIC,6,1255,syakiQ,syakiQ_LIVELY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,29,NOISY,4,2585,sekarasyika,sekarasyika_LOUD
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,30,PARCHED,3,1322,hiru,hiru_DRY
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,31,MUGGY,3,3229,ikiru,ikiru_HUMID
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,32,HARD,6,959,katai,katai_HARD
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,33,BOUNCING,6,1098,pyoNpyoN,pyoNpyoN_BOUNCING
598d55aa8380cc00012a3a53,English,none,seeing if the sound of words seem to fit their meanings,3,34,WHISPERING,6,1177,hisohiso,hisohiso_WHISPERING
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,1,FLUFFY,0,3236,fuwafuwa,fuwafuwa_FLUFFY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,2,WOBBLING,3,1608,yoroyoro,yoroyoro_WOBBLING
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,3,CLEAR,0,920,saQpari,saQpari_CLEAR
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,4,THROBBING (E.G. HEADACHE),0,2175,gaNgaN,gaNgaN_POUNDING (e.g. headache)
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,5,ARROGANT,0,1559,zuuzuusyii,zuuzuusyii_RUDE
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,6,ARROGANT,0,1087,atsukamasyii,atsukamasyii_RUDE
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,7,"STINGING (PAIN, E.G. IN EYES)",4,1384,syibasyiba,"syibasyiba_STINGING (pain, e.g. in eyes)"
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,8,DAMP,0,512,syitosyito,syitosyito_WET
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,9,"STINGING (PAIN, E.G. IN EYES)",0,1031,syobosyobo,"syobosyobo_STINGING (pain, e.g. in eyes)"
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,10,TIRED,0,638,guNnari,guNnari_EXHAUSTED
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,11,TINGLING,0,1931,tyikatyika,tyikatyika_PRICKLING
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,12,WARM,0,1020,nukui,nukui_WARM
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,13,HARD,0,621,katyikatyi,katyikatyi_HARD
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,14,MUGGY,0,716,zyitozyito,zyitozyito_HUMID
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,15,SWEET,0,675,amai,amai_SWEET
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,16,HAZY,0,629,moyamoya,moyamoya_FUZZY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,17,REFRESHED,4,1048,suQkiri,suQkiri_CLEAR
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,18,SNEAKY,0,809,zurui,zurui_CUNNING
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,19,"BURNING (PAIN, E.G. IN EYES)",1,879,zyikazyika,"zyikazyika_STINGING (pain, e.g. in eyes)"
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,20,SMOOTH,1,1257,tairana,tairana_FLAT
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,21,RAGGEDY,2,1399,biNboQtarasyii,biNboQtarasyii_SCRUFFY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,22,HUNGRY,0,897,himozyii,himozyii_HUNGRY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,23,RAP (AT THE DOOR),0,707,hadagu,hadagu_RAP (at the door)
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,24,SCRUFFY,0,903,misuborasyii,misuborasyii_SCRUFFY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,25,TASTELESS,0,844,amai,amai_BLAND (taste)
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,26,CLEAN,0,586,utsukusyi,utsukusyi_CLEAN
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,27,SLY,0,594,herakoi,herakoi_CUNNING
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,28,LIVELY,5,666,syakiQ,syakiQ_LIVELY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,29,NOISY,0,1664,sekarasyika,sekarasyika_LOUD
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,30,DRY,0,1799,hiru,hiru_DRY
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,31,MUGGY,0,503,ikiru,ikiru_HUMID
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,32,HARD,0,514,katai,katai_HARD
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,33,BOUNCING,5,3043,pyoNpyoN,pyoNpyoN_BOUNCING
55f2a7e332af740010170166,English,German,what words sound like the meaning,3,34,WHISPERING,3,2153,hisohiso,hisohiso_WHISPERING
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,1,FLUFFY,5,3696,fuwafuwa,fuwafuwa_FLUFFY
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,2,WOBBLING,5,1064,yoroyoro,yoroyoro_WOBBLING
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,3,CLEAR,3,1083,saQpari,saQpari_CLEAR
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,4,THROBBING (E.G. HEADACHE),5,910,gaNgaN,gaNgaN_POUNDING (e.g. headache)
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,5,ARROGANT,4,1041,zuuzuusyii,zuuzuusyii_RUDE
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,6,BRAZEN,1,835,atsukamasyii,atsukamasyii_RUDE
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,7,"STINGING (PAIN, E.G. IN EYES)",4,2110,syibasyiba,"syibasyiba_STINGING (pain, e.g. in eyes)"
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,8,DAMP,1,1424,syitosyito,syitosyito_WET
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,9,"STINGING (PAIN, E.G. IN EYES)",2,1385,syobosyobo,"syobosyobo_STINGING (pain, e.g. in eyes)"
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,10,EXHAUSTED,4,908,guNnari,guNnari_EXHAUSTED
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,11,PRICKLING,3,1014,tyikatyika,tyikatyika_PRICKLING
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,12,WARM,4,714,nukui,nukui_WARM
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,13,HARD,2,699,katyikatyi,katyikatyi_HARD
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,14,MUGGY,2,837,zyitozyito,zyitozyito_HUMID
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,15,SWEET,4,795,amai,amai_SWEET
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,16,BLURRY,5,763,moyamoya,moyamoya_FUZZY
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,17,CLEAR,3,878,suQkiri,suQkiri_CLEAR
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,18,CUNNING,2,1031,zurui,zurui_CUNNING
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,19,"STINGING (PAIN, E.G. IN EYES)",4,1882,zyikazyika,"zyikazyika_STINGING (pain, e.g. in eyes)"
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,20,SMOOTH,2,826,tairana,tairana_FLAT
5f1df9a632a56a77cd79989d,English,None,Deciding if a word sounds like it’s meaning,3,21,RAGGEDY,4,996,biNboQtarasyii,biNboQtarasyii_SCRUFFY
