Timestamp,exp,Prolific.ID,concept,word,answer,RT,Native.Language,Other.Languages,Unknown.words,Which.words,Task.Description,answer_sen,foil_sen,time_taken
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,BIG,ookii,correct,648,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After filling it up with air, the balloon was very HUGE.","After opening the blinds, the room was very BRIGHT.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,LONG,piiN,correct,1658,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After pulling it and pulling it, the rubber band was very LONG.","After cutting up the tomatoes, my hands were RED.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,LIVELY (ENERGETIC),syaNsyaN,correct,69,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After three days on the medicine, I finally began to feel PERKY.","After missing breakfast and lunch, I was incredibly HUNGRY.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,NAGGING-2,syitsukoi,correct,2425,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After the new toy came out, the kids wouldn't stop NAGGING me for it.","After dealing out the cards, he took a very CUNNING glance at the one on top.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,QUIET-2,syizukaya,correct,1096,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After the hurricane finally passed, it was very HUSHED in the town.","After not eating anything all day, there was a RUMBLING in my stomach.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,NAGGING-2,syuuneNbukai,incorrect,2374,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After the new toy came out, the kids wouldn't stop NAGGING me for it","After being on holidays for six weeks, I was DAWDLING getting back to work.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,SMALL,tyittyai,correct,4761,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After letting all the air out, the balloon was very TINY.","After rubbing it for ages, the metal was very SHINY.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,NOISY,urusai,incorrect,1296,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After the football team arrived, it was DEAFENING at the party.","After not eating anything all day, there was a GROWLING in my stomach.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,SHIVER UP THE SPINE,zoNzoN,incorrect,3741,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After hearing the strange sound, my spine was JITTERY.","After working on the house all day, I was very TIRED.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,SLY,zurui,correct,1980,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After dealing out the cards, he took a very CUNNING glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,HUMID-2,zyitazyita,incorrect,1265,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After a hot shower, the air in the bathroom was MUGGY.","After the winds blew in from the Arctic, the air was CRISP.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,HOP,pyoNpyoN,correct,3746,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word",After it saw us the rabbit went HOPPING away.,"After it saw us, the deer SKITTERED away.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,FAST,hayai,correct,1014,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After I saw the finish line, I began to run very FAST.","After I saw the giant hill, I began to run very SLOW.",275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,SMOOTH,nameraka,incorrect,NA,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word",After using the cream my hands were very SLEEK.,After kneading the dough my hands were very STICKY.,275.772
19/10/2020 13:32,test1,5dbf0e8d5b65ef3af6168ca8,SOFT,yawai,incorrect,NA,English,NA,no,NA,"On gut instinct, try to make out what a Japanese word is translated into English when given two sentences with the potentially translated word","After being left in the sun, the chocolate was SOFT.","After being left in the fridge, the chocolate was HARD.",275.772
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,BIG,dekkai,correct,1193,English,None,no,NA,Guessing the meaning of Japanese words,"After filling it up with air, the balloon was very BIG.","After putting everything away, the room was CLEAN.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,EXHAUSTED,doroNdoroN,correct,1465,English,None,no,NA,Guessing the meaning of Japanese words,"After working on the house all day, I was completely EXHAUSTED.","After getting everything that I wanted, I was completely PLACID.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SPIKY,gizagiza,correct,2512,English,None,no,NA,Guessing the meaning of Japanese words,"After losing control of the saw, the edges were JAGGED.","After opening the blinds, the room was completely BRIGHT.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,EXHAUSTED,guttari,correct,1776,English,None,no,NA,Guessing the meaning of Japanese words,"After working on the house all day, I was very EXHAUSTED.","After missing breakfast and lunch, I was very HUNGRY.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,CLEAR-HEADED,hakkiri,correct,1064,English,None,no,NA,Guessing the meaning of Japanese words,"After a nice relaxing bath, my mind felt incredibly SHARP.","After missing breakfast and lunch, I was incredibly HUNGRY.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,CHEWING,kamu,incorrect,4465,English,None,no,NA,Guessing the meaning of Japanese words,"After leaving him alone all day, I found the dog CHEWING on my shoes.","After too many drinks, the old man became very ARROGANT with the girl.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,RED,kaN,correct,978,English,None,no,NA,Guessing the meaning of Japanese words,"After cutting up the tomatoes, my hands were RED.","After cutting up the beetroot, my hands were PURPLE.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SALTY,karai,correct,1845,English,None,no,NA,Guessing the meaning of Japanese words,"After adding too much salt, the soup was SALTY.","After adding too much water, the soup was BLAND.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,HARD,katai,correct,2321,English,None,no,NA,Guessing the meaning of Japanese words,"After being left in the oven too long, the cookies were SOLID.","After microwaving them too long, the cookies were SOFT.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,DAZZLING,kirakira,correct,3223,English,None,no,NA,Guessing the meaning of Japanese words,"After driving out into the country, the stars were DAZZLING.","After several years of wear and tear, the coat was TATTERED.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,BIG,ookii,incorrect,1648,English,None,no,NA,Guessing the meaning of Japanese words,"After filling it up with air, the balloon was very HUGE.","After opening the blinds, the room was very BRIGHT.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,LONG,piiN,correct,194,English,None,no,NA,Guessing the meaning of Japanese words,"After pulling it and pulling it, the rubber band was very LONG.","After cutting up the tomatoes, my hands were RED.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,LIVELY (ENERGETIC),syaNsyaN,incorrect,2136,English,None,no,NA,Guessing the meaning of Japanese words,"After three days on the medicine, I finally began to feel PERKY.","After missing breakfast and lunch, I was incredibly HUNGRY.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,NAGGING-2,syitsukoi,incorrect,2360,English,None,no,NA,Guessing the meaning of Japanese words,"After the new toy came out, the kids wouldn't stop NAGGING me for it.","After dealing out the cards, he took a very CUNNING glance at the one on top.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,QUIET-2,syizukaya,incorrect,750,English,None,no,NA,Guessing the meaning of Japanese words,"After the hurricane finally passed, it was very HUSHED in the town.","After not eating anything all day, there was a RUMBLING in my stomach.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,NAGGING-2,syuuneNbukai,correct,2092,English,None,no,NA,Guessing the meaning of Japanese words,"After the new toy came out, the kids wouldn't stop NAGGING me for it","After being on holidays for six weeks, I was DAWDLING getting back to work.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SMALL,tyittyai,correct,3076,English,None,no,NA,Guessing the meaning of Japanese words,"After letting all the air out, the balloon was very TINY.","After rubbing it for ages, the metal was very SHINY.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,NOISY,urusai,correct,2318,English,None,no,NA,Guessing the meaning of Japanese words,"After the football team arrived, it was DEAFENING at the party.","After not eating anything all day, there was a GROWLING in my stomach.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SHIVER UP THE SPINE,zoNzoN,incorrect,1374,English,None,no,NA,Guessing the meaning of Japanese words,"After hearing the strange sound, my spine was JITTERY.","After working on the house all day, I was very TIRED.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SLY,zurui,correct,1278,English,None,no,NA,Guessing the meaning of Japanese words,"After dealing out the cards, he took a very CUNNING glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,HUMID-2,zyitazyita,incorrect,846,English,None,no,NA,Guessing the meaning of Japanese words,"After a hot shower, the air in the bathroom was MUGGY.","After the winds blew in from the Arctic, the air was CRISP.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,HOP,pyoNpyoN,correct,2752,English,None,no,NA,Guessing the meaning of Japanese words,After it saw us the rabbit went HOPPING away.,"After it saw us, the deer SKITTERED away.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,FAST,hayai,correct,474,English,None,no,NA,Guessing the meaning of Japanese words,"After I saw the finish line, I began to run very FAST.","After I saw the giant hill, I began to run very SLOW.",337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SMOOTH,nameraka,incorrect,NA,English,None,no,NA,Guessing the meaning of Japanese words,After using the cream my hands were very SLEEK.,After kneading the dough my hands were very STICKY.,337.169
19/10/2020 13:33,test1,5a29c1854ed2190001599e13,SOFT,yawai,incorrect,NA,English,None,no,NA,Guessing the meaning of Japanese words,"After being left in the sun, the chocolate was SOFT.","After being left in the fridge, the chocolate was HARD.",337.169
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,BIG,dekkai,correct,3007,English,Spanish,no,NA,Japanese guessing game,"After filling it up with air, the balloon was very BIG.","After putting everything away, the room was CLEAN.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,EXHAUSTED,doroNdoroN,correct,474,English,Spanish,no,NA,Japanese guessing game,"After working on the house all day, I was completely EXHAUSTED.","After getting everything that I wanted, I was completely PLACID.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SPIKY,gizagiza,incorrect,1584,English,Spanish,no,NA,Japanese guessing game,"After losing control of the saw, the edges were JAGGED.","After opening the blinds, the room was completely BRIGHT.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,EXHAUSTED,guttari,incorrect,1651,English,Spanish,no,NA,Japanese guessing game,"After working on the house all day, I was very EXHAUSTED.","After missing breakfast and lunch, I was very HUNGRY.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,CLEAR-HEADED,hakkiri,incorrect,2541,English,Spanish,no,NA,Japanese guessing game,"After a nice relaxing bath, my mind felt incredibly SHARP.","After missing breakfast and lunch, I was incredibly HUNGRY.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,CHEWING,kamu,correct,2628,English,Spanish,no,NA,Japanese guessing game,"After leaving him alone all day, I found the dog CHEWING on my shoes.","After too many drinks, the old man became very ARROGANT with the girl.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,RED,kaN,correct,837,English,Spanish,no,NA,Japanese guessing game,"After cutting up the tomatoes, my hands were RED.","After cutting up the beetroot, my hands were PURPLE.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SALTY,karai,correct,761,English,Spanish,no,NA,Japanese guessing game,"After adding too much salt, the soup was SALTY.","After adding too much water, the soup was BLAND.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,HARD,katai,incorrect,1695,English,Spanish,no,NA,Japanese guessing game,"After being left in the oven too long, the cookies were SOLID.","After microwaving them too long, the cookies were SOFT.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,DAZZLING,kirakira,incorrect,1868,English,Spanish,no,NA,Japanese guessing game,"After driving out into the country, the stars were DAZZLING.","After several years of wear and tear, the coat was TATTERED.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,BIG,ookii,correct,2066,English,Spanish,no,NA,Japanese guessing game,"After filling it up with air, the balloon was very HUGE.","After opening the blinds, the room was very BRIGHT.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,LONG,piiN,correct,2067,English,Spanish,no,NA,Japanese guessing game,"After pulling it and pulling it, the rubber band was very LONG.","After cutting up the tomatoes, my hands were RED.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,LIVELY (ENERGETIC),syaNsyaN,correct,2473,English,Spanish,no,NA,Japanese guessing game,"After three days on the medicine, I finally began to feel PERKY.","After missing breakfast and lunch, I was incredibly HUNGRY.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,NAGGING-2,syitsukoi,incorrect,1269,English,Spanish,no,NA,Japanese guessing game,"After the new toy came out, the kids wouldn't stop NAGGING me for it.","After dealing out the cards, he took a very CUNNING glance at the one on top.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,QUIET-2,syizukaya,correct,2604,English,Spanish,no,NA,Japanese guessing game,"After the hurricane finally passed, it was very HUSHED in the town.","After not eating anything all day, there was a RUMBLING in my stomach.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,NAGGING-2,syuuneNbukai,correct,3207,English,Spanish,no,NA,Japanese guessing game,"After the new toy came out, the kids wouldn't stop NAGGING me for it","After being on holidays for six weeks, I was DAWDLING getting back to work.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SMALL,tyittyai,correct,2056,English,Spanish,no,NA,Japanese guessing game,"After letting all the air out, the balloon was very TINY.","After rubbing it for ages, the metal was very SHINY.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,NOISY,urusai,correct,3885,English,Spanish,no,NA,Japanese guessing game,"After the football team arrived, it was DEAFENING at the party.","After not eating anything all day, there was a GROWLING in my stomach.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SHIVER UP THE SPINE,zoNzoN,incorrect,2129,English,Spanish,no,NA,Japanese guessing game,"After hearing the strange sound, my spine was JITTERY.","After working on the house all day, I was very TIRED.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SLY,zurui,correct,2409,English,Spanish,no,NA,Japanese guessing game,"After dealing out the cards, he took a very CUNNING glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,HUMID-2,zyitazyita,incorrect,4644,English,Spanish,no,NA,Japanese guessing game,"After a hot shower, the air in the bathroom was MUGGY.","After the winds blew in from the Arctic, the air was CRISP.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,HOP,pyoNpyoN,correct,5607,English,Spanish,no,NA,Japanese guessing game,After it saw us the rabbit went HOPPING away.,"After it saw us, the deer SKITTERED away.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,FAST,hayai,incorrect,2955,English,Spanish,no,NA,Japanese guessing game,"After I saw the finish line, I began to run very FAST.","After I saw the giant hill, I began to run very SLOW.",605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SMOOTH,nameraka,incorrect,NA,English,Spanish,no,NA,Japanese guessing game,After using the cream my hands were very SLEEK.,After kneading the dough my hands were very STICKY.,605.065
19/10/2020 13:39,test1,5f451dd11fb6cb08f7af18f6,SOFT,yawai,incorrect,NA,English,Spanish,no,NA,Japanese guessing game,"After being left in the sun, the chocolate was SOFT.","After being left in the fridge, the chocolate was HARD.",605.065
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,BIG,dekkai,incorrect,1481,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After filling it up with air, the balloon was very BIG.","After putting everything away, the room was CLEAN.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,EXHAUSTED,doroNdoroN,correct,2685,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After working on the house all day, I was completely EXHAUSTED.","After getting everything that I wanted, I was completely PLACID.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SPIKY,gizagiza,correct,2159,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After losing control of the saw, the edges were JAGGED.","After opening the blinds, the room was completely BRIGHT.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,EXHAUSTED,guttari,correct,1184,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After working on the house all day, I was very EXHAUSTED.","After missing breakfast and lunch, I was very HUNGRY.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,CLEAR-HEADED,hakkiri,incorrect,2823,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After a nice relaxing bath, my mind felt incredibly SHARP.","After missing breakfast and lunch, I was incredibly HUNGRY.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,CHEWING,kamu,correct,2739,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After leaving him alone all day, I found the dog CHEWING on my shoes.","After too many drinks, the old man became very ARROGANT with the girl.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,RED,kaN,incorrect,1617,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After cutting up the tomatoes, my hands were RED.","After cutting up the beetroot, my hands were PURPLE.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SALTY,karai,correct,2573,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After adding too much salt, the soup was SALTY.","After adding too much water, the soup was BLAND.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,HARD,katai,correct,1202,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After being left in the oven too long, the cookies were SOLID.","After microwaving them too long, the cookies were SOFT.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,DAZZLING,kirakira,incorrect,1325,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After driving out into the country, the stars were DAZZLING.","After several years of wear and tear, the coat was TATTERED.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,BIG,ookii,incorrect,4052,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After filling it up with air, the balloon was very HUGE.","After opening the blinds, the room was very BRIGHT.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,LONG,piiN,correct,1222,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After pulling it and pulling it, the rubber band was very LONG.","After cutting up the tomatoes, my hands were RED.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,LIVELY (ENERGETIC),syaNsyaN,incorrect,1724,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After three days on the medicine, I finally began to feel PERKY.","After missing breakfast and lunch, I was incredibly HUNGRY.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,NAGGING-2,syitsukoi,correct,2915,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After the new toy came out, the kids wouldn't stop NAGGING me for it.","After dealing out the cards, he took a very CUNNING glance at the one on top.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,QUIET-2,syizukaya,incorrect,1763,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After the hurricane finally passed, it was very HUSHED in the town.","After not eating anything all day, there was a RUMBLING in my stomach.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,NAGGING-2,syuuneNbukai,incorrect,2561,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After the new toy came out, the kids wouldn't stop NAGGING me for it","After being on holidays for six weeks, I was DAWDLING getting back to work.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SMALL,tyittyai,correct,833,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After letting all the air out, the balloon was very TINY.","After rubbing it for ages, the metal was very SHINY.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,NOISY,urusai,correct,2480,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After the football team arrived, it was DEAFENING at the party.","After not eating anything all day, there was a GROWLING in my stomach.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SHIVER UP THE SPINE,zoNzoN,incorrect,2180,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After hearing the strange sound, my spine was JITTERY.","After working on the house all day, I was very TIRED.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SLY,zurui,correct,2640,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After dealing out the cards, he took a very CUNNING glance at the one on top.","After the new toy came out, the kids wouldn't stop NAGGING me for it.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,HUMID-2,zyitazyita,incorrect,1975,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After a hot shower, the air in the bathroom was MUGGY.","After the winds blew in from the Arctic, the air was CRISP.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,HOP,pyoNpyoN,correct,1823,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,After it saw us the rabbit went HOPPING away.,"After it saw us, the deer SKITTERED away.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,FAST,hayai,incorrect,2136,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After I saw the finish line, I began to run very FAST.","After I saw the giant hill, I began to run very SLOW.",236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SMOOTH,nameraka,correct,NA,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,After using the cream my hands were very SLEEK.,After kneading the dough my hands were very STICKY.,236.809
19/10/2020 13:32,test1,5f7df23159422b05a4530f8f,SOFT,yawai,correct,NA,Englisg,Small amount of French,no,NA,Guessing what Japanese words translated to in English,"After being left in the sun, the chocolate was SOFT.","After being left in the fridge, the chocolate was HARD.",236.809
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,BIG,dekkai,incorrect,3691,English,None,yes,NA,to try to work out the meaning of the words in english,"After filling it up with air, the balloon was very BIG.","After putting everything away, the room was CLEAN.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,EXHAUSTED,doroNdoroN,correct,7758,English,None,yes,NA,to try to work out the meaning of the words in english,"After working on the house all day, I was completely EXHAUSTED.","After getting everything that I wanted, I was completely PLACID.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,SPIKY,gizagiza,incorrect,3861,English,None,yes,NA,to try to work out the meaning of the words in english,"After losing control of the saw, the edges were JAGGED.","After opening the blinds, the room was completely BRIGHT.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,EXHAUSTED,guttari,correct,3414,English,None,yes,NA,to try to work out the meaning of the words in english,"After working on the house all day, I was very EXHAUSTED.","After missing breakfast and lunch, I was very HUNGRY.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,CLEAR-HEADED,hakkiri,incorrect,3672,English,None,yes,NA,to try to work out the meaning of the words in english,"After a nice relaxing bath, my mind felt incredibly SHARP.","After missing breakfast and lunch, I was incredibly HUNGRY.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,CHEWING,kamu,incorrect,3995,English,None,yes,NA,to try to work out the meaning of the words in english,"After leaving him alone all day, I found the dog CHEWING on my shoes.","After too many drinks, the old man became very ARROGANT with the girl.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,RED,kaN,correct,3040,English,None,yes,NA,to try to work out the meaning of the words in english,"After cutting up the tomatoes, my hands were RED.","After cutting up the beetroot, my hands were PURPLE.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,SALTY,karai,correct,2421,English,None,yes,NA,to try to work out the meaning of the words in english,"After adding too much salt, the soup was SALTY.","After adding too much water, the soup was BLAND.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,HARD,katai,incorrect,2869,English,None,yes,NA,to try to work out the meaning of the words in english,"After being left in the oven too long, the cookies were SOLID.","After microwaving them too long, the cookies were SOFT.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,DAZZLING,kirakira,correct,4269,English,None,yes,NA,to try to work out the meaning of the words in english,"After driving out into the country, the stars were DAZZLING.","After several years of wear and tear, the coat was TATTERED.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,BIG,ookii,correct,3965,English,None,yes,NA,to try to work out the meaning of the words in english,"After filling it up with air, the balloon was very HUGE.","After opening the blinds, the room was very BRIGHT.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,LONG,piiN,incorrect,3216,English,None,yes,NA,to try to work out the meaning of the words in english,"After pulling it and pulling it, the rubber band was very LONG.","After cutting up the tomatoes, my hands were RED.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,LIVELY (ENERGETIC),syaNsyaN,incorrect,3254,English,None,yes,NA,to try to work out the meaning of the words in english,"After three days on the medicine, I finally began to feel PERKY.","After missing breakfast and lunch, I was incredibly HUNGRY.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,NAGGING-2,syitsukoi,incorrect,2897,English,None,yes,NA,to try to work out the meaning of the words in english,"After the new toy came out, the kids wouldn't stop NAGGING me for it.","After dealing out the cards, he took a very CUNNING glance at the one on top.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,QUIET-2,syizukaya,incorrect,2466,English,None,yes,NA,to try to work out the meaning of the words in english,"After the hurricane finally passed, it was very HUSHED in the town.","After not eating anything all day, there was a RUMBLING in my stomach.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,NAGGING-2,syuuneNbukai,correct,2885,English,None,yes,NA,to try to work out the meaning of the words in english,"After the new toy came out, the kids wouldn't stop NAGGING me for it","After being on holidays for six weeks, I was DAWDLING getting back to work.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,SMALL,tyittyai,correct,2992,English,None,yes,NA,to try to work out the meaning of the words in english,"After letting all the air out, the balloon was very TINY.","After rubbing it for ages, the metal was very SHINY.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,NOISY,urusai,correct,3119,English,None,yes,NA,to try to work out the meaning of the words in english,"After the football team arrived, it was DEAFENING at the party.","After not eating anything all day, there was a GROWLING in my stomach.",524.2
19/10/2020 13:38,test1,5f2178ec626bc35254b5145e,SHIVER UP THE SPINE,zoNzoN,incorrect,2989,English,None,yes,NA,to try to work out the meaning of the words in english,"After hearing the strange sound, my spine was JITTERY.","After working on the house all day, I was very TIRED.",524.2
